39_MM_Retinal_dataset/CFP/figure05-04-02b.jpg,Disease of congenital anomalies,"瑙嗙洏鍔ㄨ剦瑗伙紙鍙岀溂锛変即鐜荤拑浣撶Н琛€鍜屽惢鍚堣绠″僵鑹茬溂搴曞儚銆俠涓哄弻鐪煎僵鑹茬溂搴曞儚锛氬弻瑙嗙洏涓婃柟琛€绠¤セ锛屽乏鐪硷紙b锛夊彲瑙佺潾鐘惰缃戣啘鍔ㄨ剦濡備紴鎶婄姸鍗曠嫭璧疯嚜瑙嗙洏棰炰晶銆?""Color fundus image of optic disc arterial loops (both eyes) with vitreous hemorrhage and anastomosing vessels. b is a color fundus image of both eyes: vascular loops over both optic discs"," with ciliary retinal arterioles seen as umbrella handles rising individually from the temporal side of the optic disc in the left eye (b).""",,,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure05-04-04.jpg,Disease of congenital anomalies,瑙嗙洏鍔ㄨ剦瑗诲僵鑹茬溂搴曞儚銆傚乏鐪艰鐩樹笂鏂瑰彲瑙佽緝澶ц绠¤セ銆?Color fundus image of an arterial loop in the optic disc. Large vascular loops are visible above the optic disc in the left eye.,,,,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure05-04-06.jpg,Disease of congenital anomalies,"瑙嗙洏鍔ㄨ剦瑗讳即CRVO褰╄壊鐪煎簳鍍忋€傚乏鐪艰鐩樹笂鏂硅绠¤セ锛屾暣涓溂搴曟暎鍦ㄧ粏灏忓嚭琛€鐐癸紝瑙嗙綉鑶滈潤鑴夌暐杩傛洸鎵╁紶銆?""Optic disc arterial loops with CRVO color fundus image. Vascular loops over the optic disc in the left eye", scattered tiny hemorrhages throughout the fundus," and slightly tortuous dilated retinal veins.""",,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure05-04-08a.jpg,Disease of congenital anomalies,宸︾溂瑙嗙洏闈欒剦瑗荤殑鐪煎簳鍍忋€俛涓哄僵鑹茬溂搴曞儚锛岃鐩樹笂鏂瑰彲瑙佽绠¤セ銆?Fundus image of the venous loops of the optic disc in the left eye. a is a color fundus image with the vascular loops visible above the optic disc.,,,,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure05-04-09.jpg,Disease of congenital anomalies,宸︾溂闄堟棫CRV0褰╄壊鐪煎簳鍍忋€傛樉绀鸿幏寰楁€ц鐩橀潤鑴夎セ锛岃绠¤セ涓烘暟鏍硅€屼笉鏄?鏍广€?Stale CRV0 color fundus image of the left eye. It shows acquired optic disc vein loops with several vascular loops instead of one.,,,,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure05-04-10.jpg,Disease of congenital anomalies,"宸︾溂鐫姸瑙嗙綉鑶滃姩鑴夊僵鑹茬溂搴曞儚銆傜潾鐘惰缃戣啘鍔ㄨ剦鍗曠嫭璧疯嚜瑙嗙洏锛屽舰濡傗€滀紴鎶娾€濓紝浣嗚鏀姩鑴夎緝绮楀ぇ锛屼簳鍦ㄩ粍鏂戦檮杩戝垎涓轰袱鏀紝琛岀粡榛勬枒涓婁笅鏂癸紝渚涘吇榛勬枒鍖恒€侳FA璇佸疄璇ヨ绠¤緝鏃╂湁鑽у厜鍏呯泩銆?""Color fundus image of the ciliary retinal artery in the left eye. The ciliary retinal artery originates from the optic disc alone and resembles an """"umbrella handle", but this artery is thicker and divides into two branches near the macula," traveling superiorly and inferiorly to feed the macula.FFA confirms that this vessel was fluorescently filled earlier.""",,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure05-04-11.jpg,Disease of congenital anomalies,"宸︾溂鐫姸瑙嗙綉鑶滃姩鑴夊僵鑹茬溂搴曞儚銆傜潾鐘惰缃戣啘鍔ㄨ剦鍗曠嫭璧疯嚜瑙嗙洏锛屼絾鍦ㄨ鐩樿〃闈㈠垎涓轰袱鏀紝琛岀粡榛勬枒涓婁笅鏂癸紝渚涘吇榛勬枒鍖恒€?""Color fundus image of the ciliary retinal artery in the left eye. The ciliary retinal artery originates from the optic disc alone", but divides into two branches on the surface of the disc," traveling superiorly and inferiorly through the macula to feed the macular region.""",,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure05-04-14.jpg,Disease of congenital anomalies,"鍙崇溂瑙嗙綉鑶滃法澶ц绠″僵鑹茬溂搴曞儚銆傚彲瑙佹潵鑷笅鏂圭殑宸ㄥぇ瑙嗙綉鑶滈潤鑴夛紝閫氳繃榛勬枒鍖猴紝寮曟祦瑙嗙綉鑶滄按骞冲垎鐣岀嚎涓婁笅鏂硅缃戣啘銆傞粍鏂戠暐鍚戜笅绉讳綅銆?""Color fundus image of a giant retinal vessel in the right eye. A giant retinal vein from below is visible"," passing through the macula and draining the retina horizontally dividing the retina above and below the retina. The macula is slightly displaced downward.""",,,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure05-05-01a.jpg,Disease of congenital anomalies,"宸︾溂鑴夌粶鑶滅己鎹熷僵鑹茬溂搴曞儚銆俛鏄剧ず鍥惧儚宸︿笂鏂瑰彲瑙侀儴鍒嗚鐩橈紝瑙嗙洏棰炰笅鏂瑰彲瑙佸ぇ鐗囧彂鐧藉尯锛堝嵆缂烘崯鍖猴級锛岃竟缂橀儴鍒嗘湁鑹茬礌娌夌潃锛岃缃戣啘琛€绠￠€氳繃姝ゅ尯锛岀己鎹熼渚х紭鍙銆?""Color fundus image of a choroidal defect in the left eye. a Shows that part of the optic disc is visible in the upper left of the image", a large whitish area (i.e., the defect area) is visible in the temporal aspect of the optic disc, with some pigmentation around the edges, retinal blood vessels pass through this area," and the temporal edge of the defect is visible.""",,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure05-05-01b.jpg,Disease of congenital anomalies,"宸︾溂鑴夌粶鑶滅己鎹熷僵鑹茬溂搴曞儚銆俠鏄剧ず瑙嗙洏榧讳笅鏂圭溂搴曪紝鍙鍙戠櫧缂烘崯鍖轰竴鐩村欢缁嚦榧讳笅鏂癸紝缂烘崯榧讳晶缂樺彲瑙侊紝缂樺唴澶х墖鑹茬礌娌夌潃銆?""Color fundus image of the choroidal defect in the left eye. b shows the fundus below the nasal aspect of the optic disc", where the whitish defect area is seen to continue below the nose, and the nasal margin of the defect is visible," with a large area of hyperpigmentation within the margin.""",,,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure05-05-01c.jpg,Disease of congenital anomalies,"宸︾溂鑴夌粶鑶滅己鎹熷僵鑹茬溂搴曞儚銆俢鏄剧ず瑙嗙洏鍛堟í妞渾褰紝涓婂崐琛€绠″垎甯冩甯革紝瑙嗙洏鍛ㄨ悗缂╁尯涓庝笅鏂圭己鎹熷尯鐩歌繛銆?""Color fundus image of the choroidal defect in the left eye. c shows a transverse oval shape of the optic disc with normal vascular distribution in the upper half of the disc"," and a peripapillary atrophic area connecting to the area of the defect below.""",,,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure05-05-02a.jpg,Disease of congenital anomalies,"鍙崇溂鑴夌粶鑶滅己鎹熷僵鑹茬溂搴曞儚銆備负鍥?-5-1鎮ｈ€呯殑鍙崇溂銆俛鏄剧ず瑙嗙洏鍙婁笅鏂圭溂搴曪紝鍖呮嫭瑙嗙洏鍦ㄥ唴骞跺悜涓嬪欢浼革紝鏈変竴闀垮渾褰?~5PD鍙戠櫧鍖哄嵆缂烘崯鍖恒€傝竟缂樻竻妤氾紝榧讳晶缂樺唴鍙鑹茬礌娌夌潃锛屽湪缂烘崯鍖轰腑蹇冿紝鏈変竴濡傝鐩樺ぇ灏忕◢鍑瑰尯鍩燂紝鏈夎绠¤嚜鍏惰竟缂樼埇鍑猴紝棰囦技鍙﹀涓€涓鐩樸€傛鍖哄唴琛€绠¤蛋琛屼笉瑙勫垯銆?""Color fundus image of choroidal defect in the right eye. The right eye of the patient is shown in Figure 5-5-1. a shows the optic disc and the fundus below", including the optic disc and extending downward, with an oblong 4-5 PD whitish area, the defect area. b The choroidal defect area has a clear margin and a slightly concave area in the center of the choroidal defect area that is the size of the optic disc. The margins are clear, and pigmentation can be seen within the nasal margin. In the center of the defect area, there is a slightly concave area the size of the optic disc, with blood vessels crawling out from its margins," rather like another optic disc. The vascularization in this area is irregular.""",,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure05-05-02b.jpg,Disease of congenital anomalies,鍙崇溂鑴夌粶鑶滅己鎹熷僵鑹茬溂搴曞儚銆備负鍥?-5-1鎮ｈ€呯殑鍙崇溂銆俠鏄剧ず瑙嗙洏棰炰晶鐪煎簳銆?Color fundus image of a choroidal defect in the right eye. For the right eye of the patient in Figure 5-5-1. b Shows the fundus temporal to the optic disc.,,,,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure05-05-02c.jpg,Disease of congenital anomalies,"鍙崇溂鑴夌粶鑶滅己鎹熷僵鑹茬溂搴曞儚銆備负鍥?-5-1鎮ｈ€呯殑鍙崇溂銆俢鏄剧ず鍦ㄥ浘a缂烘崯鍖轰笅鏂瑰張瑙佷竴鎵囧舰缂烘崯鍖猴紝鐩磋揪鍛ㄨ竟銆?""Color fundus image of a choroidal defect in the right eye. For the right eye of the patient in Figure 5-5-1. c Shows another sectoral area of defect just below the area of the defect in Figure a"," right up to the periphery.""",,,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure05-05-03.jpg,Disease of congenital anomalies,"宸︾溂鑴夌粶鑶滅己鎹熷僵鑹茬溂搴曞儚銆傝鐩樺憟妯き鍦嗗舰锛岃嚜瑙嗙洏涓嬬紭璧凤紝鍙涓€鍛堟墖褰㈠彂鐧藉尯锛岃竟缂樻竻妤氾紝鍖哄唴鏈夋暎鍦ㄨ壊绱犮€傝缃戣啘琛€绠＄粡杩囨鍖哄煙銆?""Color fundus image of a choroidal defect in the left eye. The optic disc is transversely elliptical", and from the inferior margin of the optic disc, a scalloped whitish area is seen," with clear margins and scattered pigmentation in the area. Retinal vessels pass through this area.""",,,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure05-05-04.jpg,Disease of congenital anomalies,"宸︾溂鑴夌粶鑶滅己鎹熷僵鑹茬溂搴曞儚銆傜揣閭昏鐩樹笅鏂圭溂搴曪紝鍙涓€涓繎鍦嗗舰鍙戠櫧鍖哄煙锛屽嵆鑴夌粶鑶滅己鎹熷尯锛岀己鎹熷尯杈圭紭鍐呮湁鑹茬礌娌夌潃銆傝缃戣啘琛€绠¤蛋琛屽叾涓娿€?""Color fundus image of a choroidal defect in the left eye. Immediately below the optic disc in the fundus", a subcircular whitish area, the choroidal defect, is seen," with pigmentation within the margins of the defect. Retinal blood vessels are traveling over it.""",,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure05-06-01.jpg,Disease of congenital anomalies,"鐜荤拑浣撳姩鑴夋畫瀛樺僵鑹茬溂搴曞儚銆傚彸鐪艰鐩樺墠瑙佷竴鍗婇€忔槑鐨勬潯甯︾姸鐗╋紝闅忕溂鐞冭繍鍔ㄨ€岄鍔ㄣ€傞粍鏂戦殣瑙佺毐瑜躲€?""Vitreous artery remnant color fundus image. A translucent strip is seen in front of the optic disk of the right eye"," which flutters with eye movements. Folds are hidden in the macula.""",,,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure05-06-02a.jpg,Disease of congenital anomalies,"宸︾溂鐜荤拑浣撳泭鑲垮僵鑹茬溂搴曞儚銆俛绀虹幓鐠冧綋鍐呮湁涓€绾?PD澶у皬鍗婇€忔槑銆佸渾褰㈠泭鑲匡紝鍦ㄩ粍鏂戝墠闅忕溂鐞冭浆鍔ㄨ€岀Щ鍔紝鐓х浉鏃跺泭鑲挎濂芥尅浣忛粍鏂戯紝灏氳兘閫忚涓嬫柟瑙嗙綉鑶滆绠°€?""Color fundus image of a vitreous cyst in the left eye. a shows a translucent", round cyst about 2 PD in size in the vitreous that moves with the eye's rotation in front of the macula, which is just in the way of the macula when photographed," and is still permeable to the retinal vessels below.""",,,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure05-06-02b.jpg,Disease of congenital anomalies,"宸︾溂鐜荤拑浣撳泭鑲垮僵鑹茬溂搴曞儚銆俠绀哄乏鐪煎悜涓嬬湅鍙堟仮澶嶅師浣嶏紝鍥婅偪灏氬湪榛勬枒涓嬫柟锛屾湭澶嶅師浣嶃€?""Color fundus image of a vitreous cyst in the left eye. b shows that the left eye has returned to its original position when viewed downward"," and the cyst is still below the macula and has not returned to its original position.""",,,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure05-06-02c.jpg,Disease of congenital anomalies,宸︾溂鐜荤拑浣撳泭鑲垮僵鑹茬溂搴曞儚銆俢绀哄泭鑲垮烦鍩烘湰鑷抽粍鏂戝墠浣嶇疆銆?Color fundus image of a vitreous cyst in the left eye. c shows that the cyst has basically reached the pre-macular position.,,,,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure06-01-01.jpg,Retinal vascular diseases,"宸︾溂缂鸿鍨嬭缃戣啘涓ぎ闈欒剦闃诲褰╄壊鐪煎簳鍍忋€傝缃戣啘涓ぎ闈欒剦杩傛洸鎬掑紶锛屾暣涓溂搴曞潎鏈夊嚭琛€锛屽悗鏋侀儴澶ч噺鐏劙鐘跺嚭琛€锛岄伄鎸￠儴鍒嗚绠★紝浼村閲忕櫧鑹叉绲枒銆?""Color fundus image of ischemic central retinal vein obstruction in the left eye. The central retinal vein is tortuous and angry", with hemorrhages throughout the fundus, and massive flame-like hemorrhages at the posterior pole, obscuring some of the vessels," with numerous white cotton wool spots.""",,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure06-01-03.jpg,Retinal vascular diseases,鍙崇溂缂鸿鍨嬭缃戣啘涓ぎ闈欒剦闃诲褰╄壊鐪煎簳鍍忋€傝缃戣啘涓ぎ闈欒剦杩傛洸鎬掑紶锛屽ぇ閲忕伀鐒扮姸鍑鸿锛岄伄鎸￠儴鍒嗚绠°€傚悗鏋侀儴澶氶噺妫夌诞鏂戙€傞涓婂垎鏀潤鑴夐儴鍒嗗畬鍏ㄩ棴濉烇紝鍛堢櫧绾跨姸銆?Color fundus image of ischemic central retinal vein obstruction in the right eye. The central retinal vein is tortuous and angry with massive flame hemorrhages that obscure some of the vessels. Multiple cotton wool spots at the posterior pole. Partial complete occlusion of the superior temporal branch vein with a white line.,,,,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure06-01-05.jpg,Retinal vascular diseases,"宸︾溂闄堟棫缂鸿鍨嬭缃戣啘涓ぎ闈欒剦闃诲褰╄壊鐪煎簳鍍忋€傝缃戣啘涓ぎ闈欒剦杩傛洸鎬掑紶锛岃缃戣啘鍑鸿澶ч儴鍒嗗惛鏀讹紝榛勬枒鍖烘畫鐣欏洟鐘堕粍鐧借壊鑴傛€ф笚鍑恒€?""Color fundus image of an old ischemic central retinal vein obstruction in the left eye. The central retinal vein is tortuous and angry", the retinal hemorrhage is mostly absorbed," and a mass of yellowish-white lipoidal exudate remains in the macula.""",,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure06-01-19.jpg,Retinal vascular diseases,"鍙崇溂闄堟棫鎬ц缃戣啘涓ぎ闈欒剦闃诲褰╄壊鐪煎簳鍍忋€傝缃戣啘闈欒剦杩傛洸鎵╁紶锛屽悗鏋侀儴鏁ｅ湪灏戦噺鍑鸿鐐瑰拰澶х墖榛勭櫧鑹茬‖鎬ф笚鍑恒€?""Color fundus image of an old central retinal vein obstruction in the right eye. The retinal veins are tortuous and dilated"," with a few scattered hemorrhages and a large yellowish-white hard exudate at the posterior pole.""",,,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure06-01-21.jpg,Retinal vascular diseases,"鍙崇溂闈炵己琛€鍨婥RVO褰╄壊鐪煎簳鍍忊€曗€曟樉绀洪粍鏂戝泭鏍锋按鑲裤€備腑澶潤鑴夎總鏇叉墿寮狅紝鍙杈冨鐏劙鐘惰缃戣啘鍑鸿锛岄粍鏂戞按鑲裤€?""Non-ischemic CRVO color fundus image of the right eye - shows macular cystoid edema. The central vein is tortuous and dilated", more flame retinal hemorrhages are seen," and macular edema is seen.""",,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure06-01-23.jpg,Retinal vascular diseases,"鍙崇溂闈炵己琛€鍨婥RVO褰╄壊鐪煎簳鍍忊€曗€曟樉绀哄讥婕€ч粍鏂戝泭鏍锋按鑲裤€備腑澶潤鑴夎總鏇叉墿寮狅紝鍙灏戦噺瑙嗙綉鑶滃嚭琛€鏂戠偣鍜岀‖鎬ф笚鍑猴紝榛勬枒姘磋偪銆?""Non-ischemic CRVO color fundus image of the right eye - shows diffuse macular cystoid edema. The central vein is tortuous and dilated", a few retinal hemorrhagic spots and hard exudates are seen," and macular edema is present.""",,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure06-01-25.jpg,Retinal vascular diseases,"宸︾溂闄堟棫闈炵己琛€鍨嬭缃戣啘涓ぎ闈欒剦闃诲鍚堝苟榛勬枒钀庣缉褰╄壊鐪煎簳鍍忋€傝缃戣啘涓ぎ闈欒剦杞诲害杩傛洸鎵╁紶锛岄粍鏂戝尯鍙鑹茬礌娌夎涓庤劚澶便€?""Color fundus image of the left eye with old non-ischemic central retinal vein obstruction combined with macular atrophy. The central retinal vein is mildly tortuous and dilated"," and pigmentation and depigmentation are seen in the macula.""",,,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure06-01-27.jpg,Retinal vascular diseases,"宸︾溂闄堟棫闈炵己琛€鍨嬭缃戣啘涓ぎ闈欒剦闃诲鍚堝苟榛勬枒瑁傛墡褰╄壊鐪煎簳鍍忋€傝缃戣啘涓ぎ闈欒剦杞诲害杩傛洸鎵╁紶銆侀粍鏂戝尯鍙鍦嗗舰瑁傚瓟銆?""Color fundus image of the left eye with old non-ischemic central retinal vein occlusion combined with macular schisis. The central retinal vein is mildly tortuous and dilated"," and a circular lacuna is seen in the macula.""",,,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure06-01-29.jpg,Retinal vascular diseases,"宸︾溂闄堟棫闈炵己琛€鍨嬭缃戣啘涓ぎ闈欒剦闃诲鍚堝苟榛勬枒鑹茬礌娌夌潃褰╄壊鐪煎簳鍍忋€傝缃戣啘涓ぎ闈欒剦杞诲害杩傛洸鎵╁紶锛岄粍鏂戝尯鍙钀庣缉鎬ф敼鍙樺拰榛戣壊绱犳矇鐫€銆?""Color fundus image of the left eye with old non-ischemic central retinal vein obstruction combined with macular pigmentation. The central retinal vein is mildly tortuous and dilated"," and atrophic changes and melanosis are seen in the macula.""",,,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure06-01-31.jpg,Retinal vascular diseases,"宸︾溂榛勬枒灏忓垎鏀潤鑴夐樆濉炲僵鑹茬溂搴曞儚銆傝缃戣啘棰炰笂灏忓垎鏀潤鑴夊垎甯冨尯鍐呰缃戣啘鍑鸿锛屻€傚苟瑙佺櫧鑹叉绲枒銆?""Color fundus image of macular small branch vein obstruction in the left eye. Retinal hemorrhage in the area of distribution of the retinal superior temporal small branch vein",". White cotton wool spots are also seen.""",,,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure06-01-33.jpg,Retinal vascular diseases,"鍙崇溂棰炰笂鍒嗘敮闈欒剦闃诲褰╄壊鐪煎簳鍍忋€傝缃戣啘棰炰笂鍒嗘敮闈欒剦鑷涓€涓姩闈欒剦浜ゅ弶澶勮捣锛屽叾鍒嗗竷鍖哄唴澶氶噺瑙嗙綉鑶滃嚭琛€锛岄伄鎸¤绠★紝鐥呭彉鍛堝吀鍨嬬殑涓夎褰㈠垎甯冿紝灏栫鎸囧悜闈欒剦闃诲澶勩€?""Color fundus image of the right eye with superior temporal branch vein obstruction. The retinal superior temporal branch vein has multiple retinal hemorrhages in its distribution from the first arteriovenous crossing", obscuring the vessels," and the lesion has a typical triangular distribution with the tip pointing toward the vein obstruction.""",,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure06-01-35.jpg,Retinal vascular diseases,"鍙崇溂瑙嗙綉鑶滈涓婂垎鏀潤鑴夐樆濉炲僵鑹茬溂搴曞儚銆傝缃戣啘棰炰笂灏忓垎鏀潤鑴夎嚜绗竴涓姩闈欒剦浜ゅ弶澶勮捣锛岀寰勪笉鍧囷紝閮ㄥ垎瀹屽叏闂鍛堢櫧绾跨姸銆傚叾鍒嗗竷鍖哄唴鍙瑙嗙綉鑶滃嚭琛€銆佹笚鍑哄拰姘磋偪銆?""Color fundus image of retinal superior temporal branch vein obstruction in the right eye. The small superior temporal branch vein of the retina", starting from the first arteriovenous crossing, has an uneven diameter and is partially completely occluded in the form of a white line. Retinal hemorrhages," exudates and edema are seen in its distribution area.""",,,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure06-01-37.jpg,Retinal vascular diseases,"宸︾溂闄堟棫瑙嗙綉鑶滈涓婂垎鏀潤鑴夐樆濉炲僵鑹茬溂搴曞儚銆傝缃戣啘棰炰笂鍒嗘敮闈欒剦杩傛洸鎵╁紶锛屽洜鍙戠梾鏃堕棿杈冮暱锛屽叾鍒嗗竷鍖哄唴鍑鸿閮ㄥ垎鍚告敹锛屼絾鍏跺懆鍥存湁澶ч噺榛勮壊纭€ф笚鍑恒€?""Color fundus image of an old retinal superior temporal branch vein obstruction in the left eye. The retinal superior temporal branch vein is tortuous and dilated", and because of its long duration of onset, the hemorrhage is partially absorbed within its area of distribution," but it is surrounded by a large amount of hard yellow exudate.""",,,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure06-01-41.jpg,Retinal vascular diseases,鍙崇溂3/4鍒嗘敮闈欒剦闃诲褰╄壊鐪煎簳鍍忋€傚彸鐪间笅鍗婂拰棰炰笂鍒嗘敮闈欒剦闃诲锛岄樆濉炲尯鍐呭ぇ閲忕伀鐒扮姸鐪煎簳鍑鸿銆?Color fundus image of 3/4 branch vein obstruction in the right eye. Obstruction of the inferior half and superior temporal branch veins of the right eye with massive flame-like fundus hemorrhage within the area of obstruction.,,,,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure06-01-45.jpg,Retinal vascular diseases,"鍙崇溂闄堟棫鍒嗘敮闈欒剦闃诲浼翠晶鏀惊鐜舰鎴愬僵鑹茬溂搴曞儚銆傝嚜瑙嗙洏璧凤紝瑙嗙綉鑶滈涓婂垎鏀潤鑴夊垎甯冨尯鍐呰绠¤總鏇诧紝鍙樼粏銆傝鐩橀涓婂彲瑙佷晶鏀惊鐜舰鎴愶紝鍛堣セ鐘躲€備笂鏂瑰皬鏀潤鑴夐棴濉烇紝鍛堢櫧绾跨姸銆?""Color fundus image of an old branch vein obstruction with collateral circulation formation in the right eye. From the optic disc"," the blood vessels are tortuous and thin in the retina in the area of the superior temporal branch vein distribution. Lateral circulation formation is seen temporally above the optic disc in the form of loops. The small superior branch veins are occluded and appear as white lines.""",,,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure06-01-47.jpg,Retinal vascular diseases,"宸︾溂闄堟棫鍒嗘敮闈欒剦闃诲鍚堝苟瑙嗙洏鏂扮敓琛€绠″僵鑹茬溂搴曞儚銆傝嚜瑙嗙洏璧凤紝瑙嗙綉鑶滈涓婅缃戣啘闈欒剦鍒嗗竷鍖哄唴灏戦噺鍑鸿鏂戠偣锛屽叾鍒嗗竷鍖哄唴骞挎硾瑙嗙綉鑶滆绠＄櫧绾匡紝绱強瑙嗙綉鑶滃姩鑴夛紝瑙嗙洏杈圭晫涓嶆竻銆?""Color fundus image of the left eye with old branch vein obstruction combined with optic disc neovascularization. From the optic disc", a small number of hemorrhagic spots in the retina's temporal superior retinal vein distribution area, extensive retinal vascular white lines in its distribution area, involvement of retinal arterioles," and unclear optic disc borders.""",,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure06-01-49.jpg,Retinal vascular diseases,"鍙崇溂闄堟棫鍒嗘敮闈欒剦闃诲鍚堝苟榛勬枒瑁傚瓟褰╄壊鐪煎簳鍍忋€傚彸鐪奸涓婂垎鏀潤鑴夊ぇ閮ㄥ垎闂锛屽憟鐧界嚎鐘躲€傞粍鏂戝尯鏈夊墠鑶滐紝灞€閮ㄥ皬琛€绠＄壍鎷変氦褰紝榛勬枒涓績鏈夊叏灞傞粍鏂戣瀛斿舰鎴愩€?""Color fundus image of the right eye with obliterated branch vein obstruction combined with macular schisis. Most of the superior temporal branch vein of the right eye is occluded with a white line. There is anterior membrane in the macular area", localized small vessel pulling and cross shaping," and a full macular lacunar formation in the center of the macula.""",,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure06-01-51.jpg,Retinal vascular diseases,鍙崇溂闄堟棫鎬у垎鏀潤鑴夐樆濉炲悎骞惰鐩樻柊鐢熻绠″僵鑹茬溂搴曞儚銆備笂鍗婅缃戣啘鏁ｅ湪鍑鸿鐐癸紝瑙嗙洏涓婃柟鍙绮楀ぇ鏂扮敓琛€绠°€?Color fundus image of the right eye with old branch vein obstruction combined with optic disc neovascularization. Scattered hemorrhagic spots in the upper half of the retina and thick neovascularization visible over the optic disc.,,,,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure06-01-53.jpg,Retinal vascular diseases,"鍙崇溂闄堟棫鎬у垎鏀潤鑴夐樆濉炲悎骞惰鐩樻柊鐢熻绠″僵鑹茬溂搴曞儚銆傝嚜瑙嗙洏璧凤紝瑙嗙綉鑶滈涓嬭缃戣啘闈欒剦鍒嗗竷鍖哄唴鏁ｅ湪鍑鸿鏂戠偣锛屽叾鍛ㄥ洿澶ч噺榛勭櫧鑹茶剛鎬ф笚鍑猴紝瑙嗙洏杈圭晫涓嶆竻銆?""Color fundus image of the right eye with old branch vein obstruction combined with optic disc neovascularization. Scattered hemorrhagic spots in the retinal temporal retinal vein distribution area from the optic disc", surrounded by a large amount of yellowish-white lipidic exudate," with unclear optic disc borders.""",,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure06-01-57.jpg,Retinal vascular diseases,"鍙崇溂鍒嗘敮闈欒剦闃诲浼寸壍鎷夋€ц缃戣啘鑴辩褰╄壊鐪煎簳鍍忋€傚彸鐪奸涓婂垎鏀潤鑴夊憟鐧界嚎鐘讹紝鑷鐩樿捣鐧借壊澧炵敓鑶滃悜棰炰笂鏂逛几灞曪紝灞€閮ㄨ缃戣啘鐗垫媺鑴辩銆?""Color fundus image of branch vein obstruction with detached retinal pulling in the right eye. The superior temporal branch vein of the right eye shows a white line with a white proliferative membrane stretching superiorly temporally from the optic disk"," with localized retinal detachment by pulling.""",,,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/CFP/figure06-01-59.jpg,Retinal vascular diseases,宸︾溂榛勬枒灏忓垎鏀潤鑴夐樆濉炰即灞€閮ㄩ粍鏂戝泭鏍锋按鑲垮僵鑹茬溂搴曞儚銆傚乏鐪奸涓婇粍鏂戝皬鍒嗘敮闈欒剦杩傛洸锛屽叾鍒嗗竷鍖哄唴瑙嗙綉鑶滃嚭琛€锛屽懆鍥存湁濡傞粍鐧借壊纭€ф笚鍑恒€傞粍鏂戝墠鑶滃舰鎴愬苟绱強涓嬫柟琛€绠″紦銆?Color fundus image of macular small branch vein obstruction with localized macular cystoid edema in the left eye. Tortuous small branch temporal macular vein in the left eye with retinal hemorrhage in its distribution area surrounded by a hard yellowish-white like exudate. Macular adventitia formation with involvement of the underlying vascular arch.,,,,,,,,,,,,,,,,,,
